"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","hdi"
"3512",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2001,NA
"3513",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2002,NA
"3514",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2003,NA
"3515",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2004,NA
"3516",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2005,NA
"3517",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2006,NA
"3518",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2007,NA
"3519",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2008,NA
"3520",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2009,NA
"3521",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2010,0.673
"3522",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2011,0.68
"3523",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2012,0.686
"3524",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2013,0.692
"3525",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2014,0.697
"3526",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2015,0.701
"3527",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2016,0.705
"3528",701,"Turkmenistan",365,365,1991,"Russia",112747336654.514,45.8,0.706,NA,2017,0.706
"3529",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1990,0.623
"3530",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1991,0.618
"3531",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1992,0.597
"3532",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1993,0.579
"3533",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1994,0.558
"3534",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1995,0.55
"3535",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1996,0.534
"3536",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1997,0.538
"3537",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1998,0.541
"3538",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,1999,0.544
"3539",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2000,0.55
"3540",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2001,0.558
"3541",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2002,0.568
"3542",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2003,0.578
"3543",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2004,0.587
"3544",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2005,0.593
"3545",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2006,0.599
"3546",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2007,0.604
"3547",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2008,0.618
"3548",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2009,0.62
"3549",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2010,0.634
"3550",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2011,0.637
"3551",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2012,0.642
"3552",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2013,0.646
"3553",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2014,0.645
"3554",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2015,0.645
"3555",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2016,0.647
"3556",702,"Tajikistan",365,365,1991,"Russia",31340511794.4135,34.8,0.65,NA,2017,0.65
"3557",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1990,0.618
"3558",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1991,0.611
"3559",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1992,0.601
"3560",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1993,0.587
"3561",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1994,0.569
"3562",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1995,0.563
"3563",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1996,0.568
"3564",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1997,0.576
"3565",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1998,0.58
"3566",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,1999,0.587
"3567",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2000,0.594
"3568",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2001,0.602
"3569",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2002,0.604
"3570",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2003,0.611
"3571",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2004,0.615
"3572",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2005,0.616
"3573",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2006,0.621
"3574",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2007,0.628
"3575",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2008,0.631
"3576",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2009,0.635
"3577",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2010,0.636
"3578",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2011,0.639
"3579",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2012,0.649
"3580",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2013,0.658
"3581",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2014,0.663
"3582",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2015,0.666
"3583",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2016,0.669
"3584",703,"Kyrgyzstan",365,365,1991,"Russia",NA,NA,0.672,NA,2017,0.672
"3585",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1990,NA
"3586",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1991,NA
"3587",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1992,NA
"3588",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1993,NA
"3589",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1994,NA
"3590",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1995,NA
"3591",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1996,NA
"3592",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1997,NA
"3593",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1998,NA
"3594",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,1999,NA
"3595",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2000,0.595
"3596",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2001,0.602
"3597",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2002,0.609
"3598",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2003,0.614
"3599",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2004,0.621
"3600",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2005,0.628
"3601",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2006,0.634
"3602",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2007,0.646
"3603",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2008,0.653
"3604",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2009,0.659
"3605",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2010,0.666
"3606",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2011,0.674
"3607",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2012,0.683
"3608",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2013,0.69
"3609",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2014,0.695
"3610",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2015,0.698
"3611",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2016,0.703
"3612",704,"Uzbekistan",365,365,1991,"Russia",231357627289.069,21.4,0.71,NA,2017,0.71
"3613",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1990,0.69
"3614",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1991,0.684
"3615",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1992,NA
"3616",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1993,0.675
"3617",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1994,0.667
"3618",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1995,0.664
"3619",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1996,0.666
"3620",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1997,0.669
"3621",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1998,0.672
"3622",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,1999,0.676
"3623",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2000,0.685
"3624",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2001,0.7
"3625",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2002,0.713
"3626",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2003,0.725
"3627",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2004,0.737
"3628",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2005,0.747
"3629",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2006,0.754
"3630",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2007,0.759
"3631",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2008,0.759
"3632",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2009,0.763
"3633",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2010,0.765
"3634",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2011,0.772
"3635",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2012,0.781
"3636",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2013,0.788
"3637",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2014,0.793
"3638",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2015,0.797
"3639",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2016,0.797
"3640",705,"Kazakhstan",365,365,1991,"Russia",508645664097.079,9.9,0.8,NA,2017,0.8
"3641",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1990,0.579
"3642",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1991,0.574
"3643",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1992,0.561
"3644",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1993,0.547
"3645",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1994,0.55
"3646",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1995,0.555
"3647",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1996,0.561
"3648",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1997,0.568
"3649",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1998,0.576
"3650",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,1999,0.582
"3651",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2000,0.589
"3652",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2001,0.6
"3653",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2002,0.609
"3654",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2003,0.622
"3655",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2004,0.637
"3656",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2005,0.65
"3657",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2006,0.66
"3658",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2007,0.672
"3659",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2008,0.683
"3660",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2009,0.689
"3661",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2010,0.697
"3662",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2011,0.711
"3663",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2012,0.72
"3664",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2013,0.729
"3665",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2014,0.734
"3666",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2015,0.737
"3667",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2016,0.743
"3668",712,"Mongolia",710,710,1921,"Other",43543969217.2417,16.3,0.741,98.42312,2017,0.741
"3669",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1990,0.816
"3670",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1991,0.821
"3671",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1992,0.824
"3672",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1993,0.829
"3673",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1994,0.835
"3674",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1995,0.84
"3675",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1996,0.845
"3676",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1997,0.848
"3677",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1998,0.847
"3678",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,1999,0.85
"3679",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2000,0.855
"3680",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2001,0.859
"3681",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2002,0.862
"3682",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2003,0.865
"3683",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2004,0.869
"3684",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2005,0.873
"3685",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2006,0.877
"3686",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2007,0.88
"3687",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2008,0.881
"3688",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2009,0.88
"3689",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2010,0.885
"3690",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2011,0.89
"3691",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2012,0.895
"3692",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2013,0.899
"3693",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2014,0.903
"3694",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2015,0.905
"3695",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2016,0.907
"3696",740,"Japan",-9,-9,1590,"No Colonizer",5414680004832.43,2.5,0.909,NA,2017,0.909
"3697",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1990,0.427
"3698",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1991,0.432
"3699",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1992,0.438
"3700",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1993,0.445
"3701",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1994,0.452
"3702",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1995,0.46
"3703",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1996,0.467
"3704",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1997,0.473
"3705",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1998,0.48
"3706",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,1999,0.488
"3707",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2000,0.493
"3708",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2001,0.498
"3709",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2002,0.504
"3710",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2003,0.517
"3711",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2004,0.526
"3712",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2005,0.535
"3713",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2006,0.545
"3714",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2007,0.556
"3715",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2008,0.564
"3716",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2009,0.57
"3717",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2010,0.581
"3718",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2011,0.591
"3719",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2012,0.6
"3720",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2013,0.607
"3721",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2014,0.618
"3722",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2015,0.627
"3723",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2016,0.636
"3724",750,"India",200,200,1947,"England",10498468291043.5,36.6,0.64,74.37299,2017,0.64
"3725",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1990,NA
"3726",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1991,NA
"3727",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1992,NA
"3728",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1993,NA
"3729",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1994,NA
"3730",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1995,NA
"3731",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1996,NA
"3732",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1997,NA
"3733",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1998,NA
"3734",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,1999,NA
"3735",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2000,NA
"3736",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2001,NA
"3737",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2002,NA
"3738",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2003,NA
"3739",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2004,NA
"3740",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2005,0.51
"3741",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2006,0.521
"3742",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2007,0.535
"3743",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2008,0.543
"3744",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2009,0.554
"3745",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2010,0.566
"3746",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2011,0.575
"3747",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2012,0.585
"3748",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2013,0.589
"3749",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2014,0.599
"3750",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2015,0.603
"3751",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2016,0.609
"3752",760,"Bhutan",200,750,1947,"Other",7933416431.8503,29.7,0.612,NA,2017,0.612
"3753",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1990,0.404
"3754",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1991,0.409
"3755",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1992,0.414
"3756",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1993,0.418
"3757",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1994,0.423
"3758",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1995,0.428
"3759",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1996,0.433
"3760",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1997,0.437
"3761",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1998,0.441
"3762",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,1999,0.445
"3763",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2000,0.45
"3764",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2001,0.457
"3765",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2002,0.465
"3766",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2003,0.473
"3767",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2004,0.487
"3768",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2005,0.5
"3769",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2006,0.505
"3770",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2007,0.513
"3771",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2008,0.515
"3772",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2009,0.522
"3773",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2010,0.526
"3774",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2011,0.53
"3775",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2012,0.535
"3776",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2013,0.538
"3777",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2014,0.548
"3778",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2015,0.551
"3779",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2016,0.56
"3780",770,"Pakistan",200,200,1947,"England",1176498290821.12,69.3,0.562,NA,2017,0.562
"3781",771,"Bangladesh",200,770,1971,"Other",704165060865.658,30.2,0.608,73.9122,1990,0.387
"3782",771,"Bangladesh",200,770,1971,"Other",704165060865.658,30.2,0.608,73.9122,1991,0.394
"3783",771,"Bangladesh",200,770,1971,"Other",704165060865.658,30.2,0.608,73.9122,1992,0.402
"3784",771,"Bangladesh",200,770,1971,"Other",704165060865.658,30.2,0.608,73.9122,1993,0.409
"3785",771,"Bangladesh",200,770,1971,"Other",704165060865.658,30.2,0.608,73.9122,1994,0.417
